total nodes,number tweets,number retweet,number replies,depth,freq,vrf,leader ,normal,total sentiment,co,centralty,diam,ecc,num sh path,num clique,num idp,max out,empty,engage max,num normal max,num leader max,lc,t freq,r freq,tpfr,t max,snt first,snt deep,snt ratio,score comm,local,snt sh path,wight clique,snt idp
11,9,2,0,2,13.42,2,1,1,0,0,0,0,0,0,0,1,7,1,0,1,21.40361111,12.305625,1.775810185,0.098194444,0,0,0,0,0,0,0,0,0,0
108,42,56,10,2,755.81,56,26,30,0.3802,0,0,0,0,3,3,13,33,13,2,7,80451.55944,746.3379842,618.8639883,78.48406987,78976.20222,0.042244444,0,0.2,0,0,0,0.635233333,0.0704,-0.1628
10,7,3,0,2,580.99,3,3,0,0,0,0,0,0,0,0,3,6,3,0,3,5422.461111,528.1705051,0.183106061,0.963981481,5420.412778,0,0,0,0,0,0,0,0,0
40,37,3,0,2,1235.63,3,2,1,0,0,0,0,0,0,0,1,34,1,0,1,22909.31444,1205.492005,407.633103,3.913611111,6192.601944,0,0,0,0,0,0,0,0,0
14,13,1,0,2,353.05,1,0,1,0,0,0,0,0,0,0,1,12,1,1,0,0.147777778,329.5171852,0,0.147777778,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,16,0,4,3,440.65,0,0,0,1.3851,0,0,2,1.5,2,2,1,3,15,4,0,0,0,419.6647751,0,0,8779.911111,0.9447,1.3851,0,0,2,0.9447,1.0259,0.7184
1813,1541,199,73,5,29.63,199,75,124,5.7303,0.88,0.42,4,2.917808219,4,16,4,119,1471,124,61,35,50154.38472,29.61742772,27.64653038,485.0166757,47396.34944,0.080011429,-1.345,0.219178082,15.3031,6,0.0702,3.418123514,0.0117
2611,1415,984,212,5,35.48,984,417,567,23.2472,0.88,0.88,4,2.924528302,4,38,4,106,1131,106,71,23,92604.61167,35.46286254,29.7127027,18.18165595,92300.48139,0.043101761,1.6708,0.240566038,46.9545,22,0.0651,7.338687427,0.0776
4,4,0,0,1,1.7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.358222222,0,0,0,0,0,0,0,0,0,0,0,0
412,66,206,140,5,108.82,206,63,143,6.29,0.85,0,4,2.971428571,4,39,4,105,41,131,80,35,44008.54194,108.5539642,67.06051184,6.808712781,36807.10639,0.095472,-2.6543,0.314285714,29.7165,17,0.0559,3.370896825,0.4774
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,1,201.58,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,134.3860185,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,1,19.27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14.45347222,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,1,4.85,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.235185185,0,0,0,0,0,0,0,0,0,0,0,0
237,137,50,50,5,308.17,50,32,18,11.5698,0.86,0.51,4,3.08,4,14,3,13,103,13,6,7,71478.34139,306.8728315,300.326543,5.268435458,61266.52861,0.227347059,1.7317,0.2,16.211,6,0.5678,3.231921545,-0.2315
39,38,0,1,2,39.76,0,0,0,0.4329,0,0,0,0,0,1,1,1,37,1,0,0,0,38.76948611,0,0,0.156388889,0.4329,0.4329,0,0,0,0.4329,0.4329,0.4329
5,3,0,2,3,17753.42,0,0,0,0.1137,0,0,0,0,2,2,1,2,2,0,0,0,14794.51889,0,0,42974.24806,0.34,0.1137,0.5,0,0,0,0.05685,0.1137,0.1137
332,136,180,16,3,255.26,180,64,116,-0.8694,0.83,0,5,3.6875,5,5,3,98,115,99,60,32,84746.86861,254.4792259,150.1143752,1.087340456,35214.84139,-0.0414,0.3314,0.375,3.2167,2,-0.6593,-0.297089655,-0.2149
3,3,0,0,1,8881.26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6660.944028,0,0,0,0,0,0,0,0,0,0,0,0
1134,307,615,212,5,78.94,615,196,419,11.3276,0.86,0,4,2.966981132,4,40,3,132,246,165,86,27,89517.60611,78.86754161,67.61669408,27.98791938,80067.79194,0.161513115,-6.1384,0.311320755,52.3236,33,-0.0408,3.274112008,-0.0483
6,3,0,3,4,8709.33,0,0,0,-0.7096,0,0,0,0,2,2,1,2,3,0,0,0,7465.137341,0,0,0,0,-0.7096,0.333333333,0,0,0,-0.236533333,-0.7096,-0.7096
85,71,14,0,2,1047.68,14,7,7,0,0,0,0,0,0,0,9,66,9,4,5,83503.86111,1035.49876,744.8613404,3.64281746,19445.77694,0,0,0,0,0,0,0,0,0
8,7,1,0,2,10064.79,1,0,1,0,0,0,0,0,0,0,1,6,1,1,0,80518.35833,8946.477716,0,0.058888889,80518.29944,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,17,6,2,2,0.71,6,2,4,-0.4559,0,0,1,1,1,1,1,4,14,4,2,0,13.92611111,0.669337607,0.534764957,0.117465278,13.84638889,-0.151966667,0,0.5,0,1,-0.4559,-0.4559,0
44,24,18,2,2,1803.52,18,6,12,-0.6432,0,0,0,0,2,2,6,19,6,5,0,46069.04278,1763.44542,224.0242407,2.604708333,35987.78861,-0.12864,-0.7712,0.5,0,0,0,-0.3216,-0.6432,-0.6432
7,7,0,0,1,8104.19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7091.166424,0,0,0,0,0,0,0,0,0,0,0,0
108,47,59,2,2,24.7,59,20,39,0.8809,0,0,1,1,1,1,1,50,44,50,36,13,998.98,24.47294343,6.853868502,5.662272313,710.6525,0.293633333,0.4594,0,0,1,0.8809,0.8809,0.4215
59,36,1,22,5,1364.75,1,1,0,5.8262,0.87,0.34,3,2.409090909,3,6,3,1,31,6,0,0,72886.98778,1342.004065,0,0.006666667,71983.74,0.45146,1.7145,0.090909091,4.1355,4,0.9198,2.140245614,0.8612
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,2,0.05,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.107777778,0,0,0.107777778,0,0,0,0,0,0,0,0,0,0
38,27,11,0,2,714.29,11,5,6,0,0,0,0,0,0,0,4,21,4,1,3,27143.005,695.9726638,695.9742877,0.706969697,0,0,0,0,0,0,0,0,0,0
89,49,17,23,5,91.57,17,6,11,-2.0957,0.81,-0.59,4,3.086956522,4,9,3,29,44,32,7,3,8150.123056,90.49031173,90.5568179,0.738666667,0,-0.65986,-1.9677,0.434782609,7.1086,4,-0.2427,-0.726756338,-0.7774
3161,1305,1670,186,5,7.25,1670,642,1028,12.5961,0.9,0,4,3.231182796,4,31,3,92,1142,92,52,39,22516.68389,7.247692125,7.120927946,12.1284736,5107.1575,0.054705521,1.6372,0.220430108,39.0493,16,-0.2473,6.806713676,0.0592
48,37,8,3,2,1361.46,8,4,4,1.0337,0,0,2,1.666666667,2,2,1,10,35,10,3,4,65347.02611,1333.60458,10.24130385,0.135858586,65346.62444,0.51685,0,0,0,1,1.0337,0.76315,0.5411
3164,1711,1123,330,5,18.42,1123,469,654,22.2494,0.85,0.78,4,2.996969697,4,57,3,67,1366,67,35,26,56468.60528,18.41844146,17.84148561,13.47807784,9580.925278,0.059835942,1.8365,0.287878788,77.2053,47,-0.0973,9.761766749,-0.2597
54,34,14,6,3,1352.69,14,6,8,2.2061,0,0,2,1.666666667,2,2,2,13,28,14,8,2,73045.37556,1327.885652,738.6919394,1.181635802,73027.51861,0.290183333,0.8637,0,0,2,1.1417,1.5349,0.743
77,55,7,15,5,1060.86,7,3,4,6.4936,0.91,0.46,2,1.666666667,2,4,1,3,50,5,2,0,81682.70944,1047.258661,622.2085256,0.444702381,33149.55889,0.35798,4.0338,0.066666667,3.2257,8,1.25,4.530385366,0.836
4742,3130,919,693,5,2.32,919,293,626,-44.5398,0.87,0.4,4,3.025974026,4,93,3,294,2912,606,212,86,10968.78056,2.319641928,2.266914283,8.851040906,9736.233611,-0.146117431,1.2655,0.380952381,195.2886,103,-0.1984,-7.98663274,-0.1141
2,2,0,0,1,1107.75,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,738.500463,0,0,0,0,0,0,0,0,0,0,0,0
14,13,1,0,2,1.54,1,1,0,0,0,0,0,0,0,0,1,12,1,0,1,0.018888889,1.434074074,0,0.018888889,0,0,0,0,0,0,0,0,0,0
3403,1030,1906,467,5,21.81,1906,913,993,21.9613,0.89,0,4,3.199143469,4,68,3,112,783,142,47,56,73935.84167,21.80299892,21.72025542,5.543979809,46699.92889,0.0419417,-1.6733,0.246252677,79.5715,60,0.2931,9.701497767,0.4632
5705,2105,2568,1032,5,3.35,2568,1002,1566,79.809,0.87,0,4,2.963178295,4,120,4,129,1636,134,64,33,19121.64472,3.321677717,3.351143582,20.86579038,230.8561111,0.111278678,0.9062,0.264534884,233.4693,130,-0.0104,34.85944189,0.0158
1596,904,597,95,5,62.48,597,247,350,-9.2577,0.9,-0.73,4,2.652631579,4,18,3,99,791,99,52,35,99398.04139,62.44532022,46.45087386,13.31070621,90572.91417,-0.052655752,-1.4161,0.368421053,19.6698,10,-0.6841,-2.989601227,-0.6903
9,8,1,0,2,7062.9,1,0,1,0,0,0,0,0,0,0,1,7,1,1,0,58660.58694,6356.613389,0,1.561388889,58659.02556,0,0,0,0,0,0,0,0,0
5,4,1,0,2,15805.53,1,1,0,0,0,0,0,0,0,0,1,3,1,0,1,69493.25417,13171.27458,0,1.909166667,69491.345,0,0,0,0,0,0,0,0,0
6,6,0,0,1,0.37,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.313769841,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,1,45.55,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,36.4365,0,0,0,0,0,0,0,0,0,0,0,0
5580,2239,2385,956,5,4.25,2385,813,1572,29.5,0.87,-0.77,4,2.934100418,4,102,3,263,1853,385,133,59,23586.66778,4.250127018,4.220974985,18.80335165,18713.24778,0.067664249,0.2734,0.305439331,214.3461,154,-0.05,14.34364439,0.1335
3723,2018,1240,465,5,8.42,1240,445,795,-2.1347,0.85,0.49,4,2.984946237,4,73,3,135,1690,156,72,22,31112.79694,8.413996897,8.354656955,19.03329282,26707.58944,0.001795427,0.9506,0.36344086,123.3946,89,-0.0377,-0.266420374,-0.1168
273,65,179,29,5,178.66,179,71,108,1.8417,0.86,0.46,4,2.931034483,4,10,3,51,44,51,37,14,46677.51472,178.0071938,134.4149949,15.58806428,44583.63139,0.030157143,0.7346,0.344827586,6.7833,4,-0.0113,0.200250505,-0.0113
19,13,6,0,2,4150.24,6,3,3,0,0,0,0,0,0,0,3,11,3,2,1,78854.47056,3942.568431,1538.132667,5.969768519,48091.79028,0,0,0,0,0,0,0,0,0
19,15,2,2,2,2.96,2,1,1,-0.1531,0,0,1,1,1,1,1,3,13,3,1,0,20.9875,2.810430556,0.018333333,0.128541667,20.54722222,-0.07655,-0.1531,0.5,0,1,-0.1531,-0.1531,0
11,7,2,2,2,3.03,2,1,1,-0.1531,0,0,1,1,1,1,1,3,5,3,1,0,20.9875,2.780648148,0.030555556,0.128541667,20.54722222,-0.07655,-0.1531,0.5,0,1,-0.1531,-0.1531,-0.1531
160,155,1,4,5,541.95,1,0,1,1.3607,0,0,0,0,2,2,1,153,1,1,0,28679.18278,538.5875431,0,0.084444444,28679.09833,0.426,1.3607,0.25,0,0,0,0.68035,0.5087,0.852
958,541,373,44,3,90.91,373,132,241,-2.1174,0.9,0,4,3.25,4,13,3,112,480,113,61,27,86730.16278,90.81889961,53.85337186,7.067415518,70221.38861,-0.037029508,0.9537,0.272727273,8.3672,3,0.269,-0.201088889,-0.0223
701,444,221,36,2,122.35,221,78,143,10.3948,0.9,0.38,4,3,4,6,3,109,413,109,72,20,84994.01528,122.1712476,107.7641667,10.32954388,78181.97056,0.335316129,0,0.055555556,10.8159,1,0.0706,6.313646067,-0.093
252,216,33,3,3,175.52,33,16,17,0.8377,0,0,0,0,2,2,8,200,8,3,5,44232.06861,153.3913735,145.0116535,747.1881481,19670.63972,0.01255,1.2195,0.333333333,0,0,0,0.685733333,0.2008,0.2551
788,254,466,68,5,112.84,466,134,332,4.0815,0.83,0.51,4,3.176470588,4,20,3,86,204,86,57,24,88545.46111,112.7000444,97.68524468,20.88693447,70141.045,0.047774,1.816,0.338235294,18.656,11,0.073,0.786844,0.3008
57,13,36,8,3,1.72,36,8,28,1.2326,0,0,3,2.5,3,3,2,43,12,44,28,8,26.33,1.68545977,0.453874521,1.33897096,0,0.6638,1.2326,0.375,0,2,0.6845,0.6087,0.2728
1306,581,607,118,5,68.17,607,230,377,-3.2258,0.85,0.32,4,2.983050847,4,29,2,103,482,105,77,17,88550.68389,68.11323769,55.52788383,14.47173621,77904.31722,-0.019408081,-0.6318,0.338983051,28.6412,17,-0.3204,0.134192159,0.2126
606,474,120,12,4,145.06,120,57,63,0.8278,0.9,0.13,0,0,4,3,13,421,13,8,5,87906.90111,144.8218785,115.9580528,38.5438006,56755.66972,0.010245283,-0.2929,0.25,0,0,0,0.61178,0.2494,0.0148
53,38,4,11,5,651.13,4,1,3,-1.5898,0.72,0.66,4,3.454545455,4,7,3,4,33,4,1,0,13796.36417,639.0690535,255.4878395,0.444107143,11473.77972,-0.35946,-1.9913,0.545454545,5.3367,2,-0.0316,-0.6845125,-0.0172
186,108,54,24,3,3.04,54,16,38,-6.7346,0.87,-0.61,4,3,4,7,3,16,91,16,6,7,99.37111111,3.022865419,0.53129085,1.623464506,0.268333333,-0.319247059,-0.8611,0.791666667,6.3942,1,-0.1639,-3.895323611,-0.0046
2,2,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.025277778,0,0,0,0,0,0,0,0,0,0,0,0
315,82,155,78,5,267.14,155,69,86,-1.1084,0.85,-0.51,4,2.782051282,4,18,3,92,63,108,57,29,82944.70083,266.2908087,100.5233518,29.63539454,77109.9025,-0.246415789,-0.418,0.358974359,18.3335,13,-0.4036,0.042426068,0.036
3036,800,1727,509,5,27.84,1727,737,990,5.993,0.88,0.53,4,2.842829077,4,65,3,168,627,183,59,49,84496.84417,27.83388962,25.39741768,13.79170883,84140.05056,0.047598266,-0.286,0.288801572,104.9294,71,0.0355,8.401452113,-0.6781
42,24,15,3,2,2088.17,15,7,8,-0.8934,0,0,0,0,2,2,6,17,6,3,3,47305.26667,2039.610233,682.4967119,3.610310458,33075.75722,-0.127628571,0,0.666666667,0,0,0,-0.708933333,-0.3086,-0.2448
6,6,0,0,1,14920.29,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12788.82187,0,0,0,0,0,0,0,0,0,0,0,0
26,12,7,7,2,1.88,7,4,3,-2.0811,0,0,0,0,4,3,7,9,7,2,3,13.87722222,1.810967078,0.513436214,2.717932099,0,-0.6937,0.3289,0.571428571,0,0,0,-1.29282,-0.5654,-0.2694
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,1825,2552,1088,5,10.46,2552,981,1571,34.94,0.86,-0.66,4,2.963235294,4,126,3,238,1356,274,78,24,56970.575,10.42425377,10.34739125,608.1204895,13754.52361,0.006518337,1.1584,0.320772059,252.4405,174,0.018,11.60654085,0.1442
128,121,7,0,2,638.67,7,4,3,0,0,0,0,0,0,0,2,116,2,0,2,80341.94917,633.7145844,303.6273859,0.059047619,48181.87083,0,0,0,0,0,0,0,0,0
8,8,0,0,1,3207.59,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2851.190864,0,0,0,0,0,0,0,0,0,0,0,0
11,9,2,0,2,2366.42,2,2,0,0,0,0,0,0,0,0,2,8,2,0,2,953.4858333,2169.222245,0.001898148,0.023611111,953.4508333,0,0,0,0,0,0,0,0,0
8,8,0,0,1,3207.59,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2851.190864,0,0,0,0,0,0,0,0,0,0,0,0
959,563,368,28,5,74.69,368,175,193,7.324,0.84,0.61,0,0,5,3,36,418,36,16,19,71629.30833,74.59884288,74.59149711,41.35284776,40866.9625,0.035550345,0.6554,0.071428571,0,0,0,5.155003704,0.2471,-0.1286
151,67,81,3,3,104.52,81,38,43,-0.0708,0,0,0,0,2,2,32,50,33,14,17,15782.07444,0.549804459,103.8293512,192.490711,0,-0.004164706,0.3696,0.666666667,0,0,0,-0.237833333,0.1315,0.3696
2082,1072,765,245,5,27.06,765,315,450,-41.1182,0.84,-0.88,4,3.195918367,4,50,3,79,878,102,31,19,56177.9575,27.04605697,26.96889209,20.60817444,13396.56194,-0.180212371,-1.5183,0.530612245,77.2424,40,-0.0759,-18.91787723,0.191
233,30,145,58,4,100.96,145,45,100,7.9425,0.86,0.03,4,2.862068966,4,15,4,118,17,122,53,23,22504.21111,100.5289874,73.14195632,4.336525725,18616.26306,0.536038462,1.4797,0.189655172,10.0899,4,0.0982,4.128837459,-0.108
2,2,0,0,1,285.85,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,190.5696296,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,1,5.53,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.424833333,0,0,0,0,0,0,0,0,0,0,0,0
8,7,1,0,2,13.14,1,0,1,0,0,0,0,0,0,0,1,6,1,1,0,0.208611111,11.68157407,0,0.208611111,0,0,0,0,0,0,0,0,0,0
3051,1016,1473,562,5,7.03,1473,488,985,10.4537,0.84,0.46,4,3.115658363,4,107,3,253,784,376,103,44,21445.67806,7.025289792,7.016976118,20.44920413,16827.16111,0.027257759,2.1303,0.362989324,148.4853,103,0.0035,11.1458897,-0.6523
3,3,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6.740833333,0,0,0,0,0,0,0,0,0,0,0,0
1931,1544,364,23,5,31.85,364,173,191,6.4846,0.82,-0.48,4,3.086956522,4,6,3,40,1323,40,29,10,59951.55889,31.83606424,31.00658198,4.077866606,49288.85056,0.014614932,1.2173,0.086956522,4.4774,1,0.3359,3.872998214,0.1623
10,10,0,0,1,1.26,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1.145580808,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,1,5.04,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4.201944444,0,0,0,0,0,0,0,0,0,0,0,0
79,50,19,10,3,965.46,19,8,11,-0.8191,0,0,4,3.1,4,4,2,4,37,5,1,1,70172.22639,953.3884861,877.1348472,3.593737374,27703.93639,-0.032107692,0.1969,0.6,0,2,0.0208,-0.461135294,-0.0251
313,136,158,19,3,73.61,158,56,102,2.2296,0.87,0,4,2.631578947,4,5,2,47,108,48,26,17,14541.06361,73.37370754,35.88074133,2.899115873,3285.5925,0.062035714,0.4404,0.105263158,3.2172,1,0.0455,1.454375,0.0471
39,4,10,25,3,1095.39,10,4,6,-1.4321,0.89,-0.23,4,2.76,4,7,2,28,1,31,4,3,42714.76778,1067.868736,42.11111806,1.085753968,42707.16889,-0.667933333,-1.4321,0.32,5.2117,2,-0.1409,0.096251563,0.0754
18,18,0,0,1,224.3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,212.494269,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,0,1,1.82,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1.56281746,0,0,0,0,0,0,0,0,0,0,0,0
3186,969,1067,1150,9,0.02,1067,396,671,-50.5385,0.85,-0.63,4,3.045217391,4,147,3,207,641,445,94,38,70.06111111,0.007408395,0.021965624,6.512706078,6.368888889,-0.045887195,-34.4261,0.393043478,275.436,168,0.021,-14.76259092,0.1193
105,104,1,0,2,570.6,1,1,0,0,0,0,0,0,0,0,1,103,1,0,1,54027.40556,565.2149895,0,0.021944444,54027.38361,0,0,0,0,0,0,0,0,0
57,46,11,0,2,3.75,11,0,11,0,0,0,0,0,0,0,6,42,6,6,0,15.11333333,3.685555556,0.25480364,2.010782828,0.486111111,0,0,0,0,0,0,0,0,0
75,55,12,8,4,20.23,12,6,6,1.5061,0,0,2,1.5,2,2,1,7,51,7,4,3,2.337777778,19.96739401,0.030657895,0.257938596,0.149444444,0.102625,1.2636,0.125,0,4,0.4477,1.0785,0.2481
5,5,0,0,1,5871.07,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4892.557083,0,0,0,0,0,0,0,0,0,0,0,0
154,146,8,0,2,591.42,8,2,6,0,0,0,0,0,0,0,3,141,3,2,1,81445.5075,587.6054695,401.8421111,0.737638889,47375.66972,0,0,0,0,0,0,0,0,0
491,285,185,21,2,170.87,185,103,82,1.5668,0.85,0.22,4,3.19047619,4,4,3,35,260,35,10,23,80816.87306,170.5229121,152.1733311,5.719323085,73703.82472,0.062672,0,0.238095238,5.2478,2,-0.4162,1.322396875,-0.0354
658,151,437,70,4,122.83,437,156,281,-8.9368,0.88,0.49,4,2.985714286,4,15,2,96,115,99,43,44,79619.44583,122.6426846,84.38128857,11.65313609,73748.32167,-0.1821,-1.3446,0.428571429,21.5976,6,0.0097,-5.0015,-0.1405
438,173,130,135,5,62.06,130,62,68,-6.3383,0.84,0,4,3.007407407,4,29,3,188,162,216,45,42,21899.5125,61.92250506,49.58147241,10.77522689,15827.03167,-0.360181818,-5.2325,0.4,38.8837,25,-0.136,-2.91489502,-0.7501
9,8,0,1,2,9741.16,0,0,0,0.4588,0,0,0,0,0,1,1,1,7,1,0,0,0,8767.038833,0,0,87670.38833,0.4588,0.4588,0,0,0,0.4588,0.4588,0.4588
69,69,0,0,1,1036.67,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,1021.857532,0,0,0,0,0,0,0,0,0,0,0,0
